dtime,wave
2019-06-27 17:25:48,is_survey
2019-06-27 17:25:52,task
2019-06-27 17:25:56,study
2019-06-27 17:26:00,study
2019-06-27 17:26:04,task
2019-06-27 17:26:08,survey
2019-06-27 17:26:12,survey
2019-06-27 17:26:16,is_survey
2019-06-27 17:26:20,task
2019-06-27 17:26:24,task
2019-06-27 17:26:28,survey
2019-06-27 17:26:32,is_task
2019-06-27 17:26:36,task
2019-06-27 17:26:40,survey
2019-06-27 17:26:44,is_survey
2019-06-27 17:26:48,study
2019-06-27 17:26:52,is_task
2019-06-27 17:26:56,task
2019-06-27 17:27:00,study
2019-06-27 17:27:04,survey
2019-06-27 17:27:08,study
2019-06-27 17:27:12,is_survey
2019-06-27 17:27:16,survey
2019-06-27 17:27:20,survey
2019-06-27 17:27:24,is_survey
2019-06-27 17:27:29,task
2019-06-27 17:27:32,is_study
2019-06-27 17:27:36,survey
2019-06-27 17:27:40,is_task
2019-06-27 17:27:44,study
2019-06-27 17:27:48,is_study
2019-06-27 17:27:52,task
2019-06-27 17:27:56,is_study
2019-06-27 17:28:00,study
2019-06-27 17:28:04,survey
2019-06-27 17:28:08,survey
2019-06-27 17:28:12,study
2019-06-27 17:28:22,is_task
2019-06-27 17:28:23,task
2019-06-27 17:28:24,task
2019-06-27 17:28:28,study
2019-06-27 17:28:32,task
2019-06-27 17:28:36,is_task
2019-06-27 17:28:40,task
2019-06-27 17:28:44,task
2019-06-27 17:28:48,is_survey
2019-06-27 17:28:52,survey
2019-06-27 17:28:56,task
2019-06-27 17:29:00,study
2019-06-27 17:29:04,task
2019-06-27 17:29:08,survey
2019-06-27 17:29:12,task
2019-06-27 17:29:16,survey
2019-06-27 17:29:20,is_survey
2019-06-27 17:29:24,task
2019-06-27 17:29:28,task
2019-06-27 17:29:32,survey
2019-06-27 17:29:36,is_task
2019-06-27 17:29:40,study
2019-06-27 17:29:44,task
2019-06-27 17:29:48,task
2019-06-27 17:29:52,task
2019-06-27 17:29:56,survey
2019-06-27 17:30:00,survey
2019-06-27 17:30:04,is_task
2019-06-27 17:30:08,study
2019-06-27 17:30:12,study
2019-06-27 17:30:16,task
2019-06-27 17:30:20,task
2019-06-27 17:30:24,study
2019-06-27 17:30:28,is_task
2019-06-27 17:30:32,task
2019-06-27 17:30:36,is_survey
2019-06-27 17:30:40,is_task
2019-06-27 17:30:44,survey
2019-06-27 17:30:48,is_survey
2019-06-27 17:30:52,is_study
2019-06-27 17:30:56,is_study
2019-06-27 17:31:00,is_study
2019-06-27 17:31:04,survey
2019-06-27 17:31:08,is_study
2019-06-27 17:31:12,is_task
2019-06-27 17:31:16,study
2019-06-27 17:31:20,task
2019-06-27 17:31:24,task
2019-06-27 17:31:28,survey
2019-06-27 17:31:32,task
2019-06-27 17:31:36,is_study
2019-06-27 17:31:40,survey
2019-06-27 17:31:44,task
2019-06-27 17:31:48,task
2019-06-27 17:31:52,study
2019-06-27 17:31:56,task
2019-06-27 17:32:00,survey
2019-06-27 17:32:04,task
2019-06-27 17:32:08,survey
2019-06-27 17:32:12,task
2019-06-27 17:32:16,is_task
2019-06-27 17:32:20,task
2019-06-27 17:32:24,survey
2019-06-27 17:32:28,study
2019-06-27 17:32:32,task
2019-06-27 17:32:36,study
2019-06-27 17:32:40,task
2019-06-27 17:32:44,is_study
2019-06-27 17:32:48,task
2019-06-27 17:32:52,survey
2019-06-27 17:32:56,survey
2019-06-27 17:33:00,task
2019-06-27 17:33:04,task
2019-06-27 17:33:08,survey
2019-06-27 17:33:12,survey
2019-06-27 17:33:16,task
2019-06-27 17:33:20,study
2019-06-27 17:33:24,is_survey
2019-06-27 17:33:28,is_task
2019-06-27 17:33:32,task
2019-06-27 17:33:36,is_task
2019-06-27 17:33:40,survey
2019-06-27 17:33:44,survey
2019-06-27 17:33:48,is_survey
2019-06-27 17:33:52,is_task
2019-06-27 17:33:56,is_survey
2019-06-27 17:34:00,survey
2019-06-27 17:34:04,task
2019-06-27 17:34:08,is_task
2019-06-27 17:34:12,is_survey
2019-06-27 17:34:16,task
2019-06-27 17:34:20,task
2019-06-27 17:34:24,survey
2019-06-27 17:34:28,survey
2019-06-27 17:34:32,is_task
2019-06-27 17:34:36,is_study
2019-06-27 17:34:40,study
2019-06-27 17:34:44,study
2019-06-27 17:34:48,task
2019-06-27 17:34:52,is_study
2019-06-27 17:34:56,task
2019-06-27 17:35:00,study
2019-06-27 17:35:04,task
2019-06-27 17:35:09,study
2019-06-27 17:35:12,is_task
2019-06-27 17:35:18,is_study
2019-06-27 17:35:20,study
2019-06-27 17:35:24,is_task
2019-06-27 17:35:32,task
2019-06-27 17:35:33,study
2019-06-27 17:35:36,task
2019-06-27 17:35:43,task
2019-06-27 17:35:44,is_survey
2019-06-27 17:35:48,is_task
2019-06-27 17:35:54,task
2019-06-27 17:35:56,is_task
2019-06-27 17:36:02,study
2019-06-27 17:36:04,survey
2019-06-27 17:36:08,task
2019-06-27 17:36:12,survey
2019-06-27 17:36:16,task
2019-06-27 17:36:22,task
2019-06-27 17:36:25,study
2019-06-27 17:36:28,task
2019-06-27 17:36:32,task
2019-06-27 17:36:36,is_survey
2019-06-27 17:36:40,is_task
2019-06-27 17:36:44,is_task
2019-06-27 17:36:48,is_survey
2019-06-27 17:36:52,task
2019-06-27 17:36:56,study
2019-06-27 17:37:00,task
2019-06-27 17:37:04,task
2019-06-27 17:37:08,is_task
2019-06-27 17:37:12,study
2019-06-27 17:37:16,study
2019-06-27 17:37:20,is_task
2019-06-27 17:37:24,survey
2019-06-27 17:37:28,survey
2019-06-27 17:37:32,task
2019-06-27 17:37:36,study
2019-06-27 17:37:40,study
2019-06-27 17:37:44,task
2019-06-27 17:37:48,task
2019-06-27 17:37:52,is_study
2019-06-27 17:37:56,is_survey
2019-06-27 17:38:00,is_task
2019-06-27 17:38:04,is_survey
2019-06-27 17:38:08,study
2019-06-27 17:38:14,task
2019-06-27 17:38:17,is_survey
2019-06-27 17:38:20,is_task
2019-06-27 17:38:24,task
2019-06-27 17:38:28,task
2019-06-27 17:38:35,survey
2019-06-27 17:38:36,is_study
2019-06-27 17:38:40,is_survey
2019-06-27 17:38:44,is_task
2019-06-27 17:38:48,is_task
2019-06-27 17:38:54,study
2019-06-27 17:38:56,study
2019-06-27 17:39:00,task
2019-06-27 17:39:07,task
2019-06-27 17:39:08,task
2019-06-27 17:39:15,is_task
2019-06-27 17:39:16,is_task
2019-06-27 17:39:23,task
2019-06-27 17:39:24,survey
2019-06-27 17:39:33,is_survey
2019-06-27 17:39:34,survey
2019-06-27 17:39:36,task
2019-06-27 17:39:44,study
2019-06-27 17:39:44,survey
2019-06-27 17:39:51,survey
2019-06-27 17:39:53,study
2019-06-27 17:39:56,study
2019-06-27 17:40:03,study
2019-06-27 17:40:04,survey
2019-06-27 17:40:08,is_task
2019-06-27 17:40:12,task
2019-06-27 17:40:19,is_study
2019-06-27 17:40:20,study
2019-06-27 17:40:28,task
2019-06-27 17:40:29,is_study
2019-06-27 17:40:32,survey
2019-06-27 17:40:38,task
2019-06-27 17:40:40,study
2019-06-27 17:40:44,task
2019-06-27 17:40:49,task
2019-06-27 17:40:52,is_study
2019-06-27 17:40:56,task
2019-06-27 17:41:00,task
2019-06-27 17:41:04,task
2019-06-27 17:41:08,task
2019-06-27 17:41:12,study
2019-06-27 17:41:16,study
2019-06-27 17:41:20,task
2019-06-27 17:41:24,task
2019-06-27 17:41:28,task
2019-06-27 17:41:32,task
2019-06-27 17:41:36,study
2019-06-27 17:41:40,survey
2019-06-27 17:41:44,task
2019-06-27 17:41:48,survey
2019-06-27 17:41:52,study
2019-06-27 17:41:56,task
2019-06-27 17:42:00,task
2019-06-27 17:42:04,task
2019-06-27 17:42:08,survey
2019-06-27 17:42:12,is_task
2019-06-27 17:42:16,survey
2019-06-27 17:42:20,is_task
2019-06-27 17:42:24,task
2019-06-27 17:42:28,study
2019-06-27 17:42:32,survey
2019-06-27 17:42:36,survey
2019-06-27 17:42:40,survey
2019-06-27 17:42:44,is_task
2019-06-27 17:42:48,task
2019-06-27 17:42:52,task
2019-06-27 17:42:56,study
2019-06-27 17:43:00,study
2019-06-27 17:43:04,study
2019-06-27 17:43:08,task
2019-06-27 17:43:12,study
2019-06-27 17:43:16,is_task
2019-06-27 17:43:20,survey
2019-06-27 17:43:24,is_survey
2019-06-27 17:43:28,is_task
2019-06-27 17:43:32,study
2019-06-27 17:43:36,task
2019-06-27 17:43:40,is_task
2019-06-27 17:43:44,survey
2019-06-27 17:43:48,task
2019-06-27 17:43:52,is_study
2019-06-27 17:43:56,is_survey
2019-06-27 17:44:00,survey
2019-06-27 17:44:04,is_task
2019-06-27 17:44:08,study
2019-06-27 17:44:12,task
2019-06-27 17:44:16,is_study
2019-06-27 17:44:20,is_study
2019-06-27 17:44:24,task
2019-06-27 17:44:28,study
2019-06-27 17:44:32,task
2019-06-27 17:44:36,survey
2019-06-27 17:44:40,task
2019-06-27 17:44:44,study
2019-06-27 17:44:48,survey
2019-06-27 17:44:52,is_task
2019-06-27 17:44:56,is_task
2019-06-27 17:45:00,is_study
2019-06-27 17:45:04,task
2019-06-27 17:45:08,study
2019-06-27 17:45:12,is_study
2019-06-27 17:45:16,task
2019-06-27 17:45:20,task
2019-06-27 17:45:24,is_task
2019-06-27 17:45:28,is_study
2019-06-27 17:45:32,task
2019-06-27 17:45:36,task
2019-06-27 17:45:40,survey
2019-06-27 17:45:44,study
2019-06-27 17:45:48,is_survey
2019-06-27 17:45:52,survey
2019-06-27 17:45:56,survey
2019-06-27 17:46:00,survey
2019-06-27 17:46:04,survey
2019-06-27 17:46:10,survey
2019-06-27 17:46:12,survey
2019-06-27 17:46:17,is_survey
2019-06-27 17:46:20,task
2019-06-27 17:46:24,is_survey
2019-06-27 17:46:28,survey
2019-06-27 17:46:32,is_survey
2019-06-27 17:46:36,task
2019-06-27 17:46:40,task
2019-06-27 17:46:44,is_survey
2019-06-27 17:46:48,task
2019-06-27 17:46:52,study
2019-06-27 17:46:56,survey
2019-06-27 17:47:00,task
2019-06-27 17:47:04,study
2019-06-27 17:47:08,task
2019-06-27 17:47:12,is_study
2019-06-27 17:47:16,study
2019-06-27 17:47:20,survey
2019-06-27 17:47:24,is_survey
2019-06-27 17:47:28,task
2019-06-27 17:47:32,study
2019-06-27 17:47:36,is_study
2019-06-27 17:47:40,is_study
2019-06-27 17:47:44,task
2019-06-27 17:47:48,task
2019-06-27 17:47:52,is_study
2019-06-27 17:47:56,task
2019-06-27 17:48:00,is_task
2019-06-27 17:48:04,is_task
2019-06-27 17:48:08,task
2019-06-27 17:48:12,task
2019-06-27 17:48:16,task
2019-06-27 17:48:20,is_survey
2019-06-27 17:48:24,study
2019-06-27 17:48:28,is_survey
2019-06-27 17:48:32,is_survey
2019-06-27 17:48:36,is_task
2019-06-27 17:48:40,study
2019-06-27 17:48:44,is_survey
2019-06-27 17:48:48,study
2019-06-27 17:48:52,survey
2019-06-27 17:48:56,is_survey
2019-06-27 17:49:00,survey
2019-06-27 17:49:04,study
2019-06-27 17:49:08,survey
2019-06-27 17:49:12,study
2019-06-27 17:49:16,survey
2019-06-27 17:49:20,is_study
2019-06-27 17:49:24,survey
2019-06-27 17:49:28,study
2019-06-27 17:49:32,is_survey
2019-06-27 17:49:36,is_study
2019-06-27 17:49:40,task
2019-06-27 17:49:44,task
2019-06-27 17:49:48,task
2019-06-27 17:49:52,is_task
2019-06-27 17:49:56,task
2019-06-27 17:50:00,is_survey
2019-06-27 17:50:04,is_study
2019-06-27 17:50:08,task
2019-06-27 17:50:12,is_survey
2019-06-27 17:50:16,task
2019-06-27 17:50:20,is_study
2019-06-27 17:50:24,is_study
2019-06-27 17:50:28,task
2019-06-27 17:50:32,is_survey
2019-06-27 17:50:36,task
2019-06-27 17:50:40,is_study
2019-06-27 17:50:44,study
2019-06-27 17:50:48,study
2019-06-27 17:50:52,task
2019-06-27 17:50:56,is_study
2019-06-27 17:51:00,is_task
2019-06-27 17:51:04,study
2019-06-27 17:51:08,survey
2019-06-27 17:51:12,task
2019-06-27 17:51:16,task
2019-06-27 17:51:20,task
2019-06-27 17:51:24,task
2019-06-27 17:51:28,study
2019-06-27 17:51:32,is_task
2019-06-27 17:51:36,study
2019-06-27 17:51:40,survey
2019-06-27 17:51:44,survey
2019-06-27 17:51:48,is_survey
2019-06-27 17:51:52,task
2019-06-27 17:51:56,task
2019-06-27 17:52:00,survey
2019-06-27 17:52:04,task
2019-06-27 17:52:08,survey
2019-06-27 17:52:12,task
2019-06-27 17:52:16,survey
2019-06-27 17:52:20,is_survey
2019-06-27 17:52:24,task
2019-06-27 17:52:28,task
2019-06-27 17:52:32,study
2019-06-27 17:52:36,survey
2019-06-27 17:52:40,survey
2019-06-27 17:52:44,survey
2019-06-27 17:52:48,survey
2019-06-27 17:52:52,is_task
2019-06-27 17:52:56,task
2019-06-27 17:53:00,task
2019-06-27 17:53:04,task
2019-06-27 17:53:08,survey
2019-06-27 17:53:12,study
2019-06-27 17:53:16,task
2019-06-27 17:53:20,task
2019-06-27 17:53:24,task
2019-06-27 17:53:28,is_task
2019-06-27 17:53:32,study
2019-06-27 17:53:36,survey
2019-06-27 17:53:40,survey
2019-06-27 17:53:44,is_study
2019-06-27 17:53:48,study
2019-06-27 17:53:52,is_survey
2019-06-27 17:53:56,study
2019-06-27 17:54:00,is_task
2019-06-27 17:54:04,survey
2019-06-27 17:54:08,task
2019-06-27 17:54:12,task
2019-06-27 17:54:16,is_task
2019-06-27 17:54:20,is_task
2019-06-27 17:54:24,task
2019-06-27 17:54:29,is_study
2019-06-27 17:54:32,survey
2019-06-27 17:54:36,is_task
2019-06-27 17:54:41,study
2019-06-27 17:54:44,is_task
2019-06-27 17:54:49,task
2019-06-27 17:54:53,is_task
2019-06-27 17:54:56,is_task
2019-06-27 17:55:00,study
2019-06-27 17:55:04,is_task
2019-06-27 17:55:08,is_task
2019-06-27 17:55:12,survey
2019-06-27 17:55:16,is_task
2019-06-27 17:55:20,study
2019-06-27 17:55:24,task
2019-06-27 17:55:28,task
2019-06-27 17:55:32,task
2019-06-27 17:55:36,survey
2019-06-27 17:55:40,survey
2019-06-27 17:55:44,task
2019-06-27 17:55:48,is_study
2019-06-27 17:55:52,study
2019-06-27 17:55:56,task
2019-06-27 17:56:00,task
2019-06-27 17:56:04,study
2019-06-27 17:56:08,survey
2019-06-27 17:56:12,task
2019-06-27 17:56:16,is_task
2019-06-27 17:56:20,task
2019-06-27 17:56:24,survey
2019-06-27 17:56:28,study
2019-06-27 17:56:32,survey
2019-06-27 17:56:36,survey
2019-06-27 17:56:40,is_task
2019-06-27 17:56:44,is_study
2019-06-27 17:56:48,survey
2019-06-27 17:56:52,is_survey
2019-06-27 17:56:56,study
2019-06-27 17:57:00,is_task
2019-06-27 17:57:04,is_study
2019-06-27 17:57:08,study
2019-06-27 17:57:12,is_survey
2019-06-27 17:57:16,study
2019-06-27 17:57:20,task
2019-06-27 17:57:24,task
2019-06-27 17:57:28,is_survey
2019-06-27 17:57:32,study
2019-06-27 17:57:36,is_study
2019-06-27 17:57:40,task
2019-06-27 17:57:44,survey
2019-06-27 17:57:48,is_task
2019-06-27 17:57:52,task
2019-06-27 17:57:56,task
2019-06-27 17:58:00,task
2019-06-27 17:58:04,study
2019-06-27 17:58:08,task
2019-06-27 17:58:12,is_task
2019-06-27 17:58:16,study
2019-06-27 17:58:20,is_task
2019-06-27 17:58:24,is_survey
2019-06-27 17:58:28,survey
2019-06-27 17:58:32,is_study
2019-06-27 17:58:36,task
2019-06-27 17:58:40,survey
2019-06-27 17:58:44,survey
2019-06-27 17:58:48,survey
2019-06-27 17:58:52,study
2019-06-27 17:58:56,is_study
2019-06-27 17:59:00,survey
2019-06-27 17:59:04,is_task
2019-06-27 17:59:08,study
2019-06-27 17:59:12,task
2019-06-27 17:59:16,is_survey
2019-06-27 17:59:20,survey
2019-06-27 17:59:24,is_study
2019-06-27 17:59:28,survey
2019-06-27 17:59:32,task
2019-06-27 17:59:36,study
2019-06-27 17:59:40,is_study
2019-06-27 17:59:44,survey
2019-06-27 17:59:48,study
2019-06-27 17:59:52,study
2019-06-27 17:59:56,survey
2019-06-27 18:00:00,study
2019-06-27 18:00:04,survey
2019-06-27 18:00:08,task
2019-06-27 18:00:12,task
2019-06-27 18:00:16,is_survey
2019-06-27 18:00:20,task
2019-06-27 18:00:24,study
2019-06-27 18:00:28,task
2019-06-27 18:00:32,is_study
2019-06-27 18:00:36,survey
2019-06-27 18:00:40,task
2019-06-27 18:00:44,task
2019-06-27 18:00:48,is_task
2019-06-27 18:00:52,study
2019-06-27 18:00:56,task
2019-06-27 18:01:00,study
2019-06-27 18:01:04,task
2019-06-27 18:01:08,study
2019-06-27 18:01:13,is_survey
2019-06-27 18:01:16,is_task
2019-06-27 18:01:20,study
2019-06-27 18:01:24,is_task
2019-06-27 18:01:28,task
2019-06-27 18:01:32,study
2019-06-27 18:01:36,study
2019-06-27 18:01:40,task
2019-06-27 18:01:44,study
2019-06-27 18:01:48,survey
2019-06-27 18:01:52,study
2019-06-27 18:01:56,is_study
2019-06-27 18:02:00,study
2019-06-27 18:02:04,task
2019-06-27 18:02:08,task
2019-06-27 18:02:13,task
2019-06-27 18:02:16,task
2019-06-27 18:02:20,task
2019-06-27 18:02:24,is_survey
2019-06-27 18:02:28,survey
2019-06-27 18:02:32,is_survey
2019-06-27 18:02:36,study
2019-06-27 18:02:40,survey
2019-06-27 18:02:44,survey
2019-06-27 18:02:48,survey
2019-06-27 18:02:52,survey
2019-06-27 18:02:56,is_survey
2019-06-27 18:03:00,survey
2019-06-27 18:03:04,task
2019-06-27 18:03:08,task
2019-06-27 18:03:12,study
2019-06-27 18:03:16,study
2019-06-27 18:03:20,survey
2019-06-27 18:03:24,task
2019-06-27 18:03:28,study
2019-06-27 18:03:32,is_survey
2019-06-27 18:03:36,survey
2019-06-27 18:03:40,study
2019-06-27 18:03:44,study
2019-06-27 18:03:48,task
2019-06-27 18:03:52,task
2019-06-27 18:03:56,task
2019-06-27 18:04:00,is_task
2019-06-27 18:04:04,task
2019-06-27 18:04:08,is_task
2019-06-27 18:04:12,is_task
2019-06-27 18:04:16,survey
2019-06-27 18:04:20,task
2019-06-27 18:04:24,is_study
2019-06-27 18:04:28,task
2019-06-27 18:04:32,is_survey
2019-06-27 18:04:36,study
2019-06-27 18:04:40,task
2019-06-27 18:04:44,is_study
2019-06-27 18:04:48,is_study
2019-06-27 18:04:52,task
2019-06-27 18:04:56,task
2019-06-27 18:05:00,study
2019-06-27 18:05:04,is_task
2019-06-27 18:05:08,study
2019-06-27 18:05:12,is_survey
2019-06-27 18:05:16,study
2019-06-27 18:05:20,task
2019-06-27 18:05:24,is_task
2019-06-27 18:05:28,survey
2019-06-27 18:05:32,task
2019-06-27 18:05:36,task
2019-06-27 18:05:40,task
2019-06-27 18:05:44,study
2019-06-27 18:05:48,survey
2019-06-27 18:05:52,survey
2019-06-27 18:05:56,is_task
2019-06-27 18:06:00,study
2019-06-27 18:06:04,study
2019-06-27 18:06:08,study
2019-06-27 18:06:12,is_task
2019-06-27 18:06:16,is_survey
2019-06-27 18:06:20,task
2019-06-27 18:06:24,task
2019-06-27 18:06:28,study
2019-06-27 18:06:32,is_task
2019-06-27 18:06:36,survey
2019-06-27 18:06:40,survey
2019-06-27 18:06:44,task
2019-06-27 18:06:48,is_survey
2019-06-27 18:06:52,task
2019-06-27 18:06:56,study
2019-06-27 18:07:00,task
2019-06-27 18:07:04,study
2019-06-27 18:07:08,task
2019-06-27 18:07:12,survey
2019-06-27 18:07:16,task
2019-06-27 18:07:20,task
2019-06-27 18:07:24,task
2019-06-27 18:07:28,task
2019-06-27 18:07:32,study
2019-06-27 18:07:36,task
2019-06-27 18:07:40,task
2019-06-27 18:07:44,survey
2019-06-27 18:07:48,task
2019-06-27 18:07:52,is_task
2019-06-27 18:07:56,is_task
2019-06-27 18:08:00,study
2019-06-27 18:08:15,study
2019-06-27 18:08:16,is_survey
2019-06-27 18:08:16,survey
2019-06-27 18:08:17,study
2019-06-27 18:08:20,task
2019-06-27 18:08:24,task
2019-06-27 18:08:28,task
2019-06-27 18:08:32,study
2019-06-27 18:08:36,is_task
2019-06-27 18:08:40,task
2019-06-27 18:08:44,study
2019-06-27 18:08:48,task
2019-06-27 18:08:52,survey
2019-06-27 18:08:56,survey
2019-06-27 18:09:00,survey
2019-06-27 18:09:04,task
2019-06-27 18:09:08,task
2019-06-27 18:09:12,task
2019-06-27 18:09:16,task
2019-06-27 18:09:20,is_study
2019-06-27 18:09:24,is_study
2019-06-27 18:09:28,is_task
2019-06-27 18:09:32,is_study
2019-06-27 18:09:36,is_task
2019-06-27 18:09:40,survey
2019-06-27 18:09:44,is_study
2019-06-27 18:09:48,survey
2019-06-27 18:09:52,survey
2019-06-27 18:09:56,is_survey
2019-06-27 18:10:00,is_survey
2019-06-27 18:10:04,survey
2019-06-27 18:10:08,survey
2019-06-27 18:10:12,study
2019-06-27 18:10:16,task
2019-06-27 18:10:20,task
2019-06-27 18:10:24,is_survey
2019-06-27 18:10:28,is_study
2019-06-27 18:10:32,is_task
2019-06-27 18:10:36,survey
2019-06-27 18:10:40,task
2019-06-27 18:10:44,is_task
2019-06-27 18:10:48,is_survey
2019-06-27 18:10:52,task
2019-06-27 18:10:56,task
2019-06-27 18:11:00,task
2019-06-27 18:11:04,survey
2019-06-27 18:11:08,task
2019-06-27 18:11:12,survey
2019-06-27 18:11:16,is_task
2019-06-27 18:11:20,task
2019-06-27 18:11:24,study
2019-06-27 18:11:28,is_task
2019-06-27 18:11:32,study
2019-06-27 18:11:36,task
2019-06-27 18:11:40,task
2019-06-27 18:11:44,is_task
2019-06-27 18:11:48,task
2019-06-27 18:11:52,task
2019-06-27 18:11:56,is_task
2019-06-27 18:12:00,task
2019-06-27 18:12:04,is_study
2019-06-27 18:12:08,is_study
2019-06-27 18:12:12,is_task
2019-06-27 18:12:16,is_task
2019-06-27 18:12:20,survey
2019-06-27 18:12:24,task
2019-06-27 18:12:28,task
2019-06-27 18:12:32,task
2019-06-27 18:12:36,task
2019-06-27 18:12:40,task
2019-06-27 18:12:44,is_survey
2019-06-27 18:12:48,is_survey
2019-06-27 18:12:52,survey
2019-06-27 18:12:56,is_task
2019-06-27 18:13:00,study
2019-06-27 18:13:04,is_study
2019-06-27 18:13:08,study
2019-06-27 18:13:12,study
2019-06-27 18:13:16,survey
2019-06-27 18:13:20,survey
2019-06-27 18:13:24,task
2019-06-27 18:13:28,study
2019-06-27 18:13:32,is_study
2019-06-27 18:13:36,is_task
2019-06-27 18:13:40,is_task
2019-06-27 18:13:44,is_survey
2019-06-27 18:13:48,task
2019-06-27 18:13:52,study
2019-06-27 18:13:56,is_task
2019-06-27 18:14:00,is_task
2019-06-27 18:14:04,task
2019-06-27 18:14:08,task
2019-06-27 18:14:12,is_task
2019-06-27 18:14:16,study
2019-06-27 18:14:20,is_task
2019-06-27 18:14:24,study
2019-06-27 18:14:28,survey
2019-06-27 18:14:32,study
2019-06-27 18:14:36,is_task
2019-06-27 18:14:41,study
2019-06-27 18:14:44,study
2019-06-27 18:14:48,study
2019-06-27 18:14:52,is_study
2019-06-27 18:14:56,is_study
2019-06-27 18:15:01,study
2019-06-27 18:15:04,study
2019-06-27 18:15:08,is_task
2019-06-27 18:15:12,survey
2019-06-27 18:15:16,task
2019-06-27 18:15:20,task
2019-06-27 18:15:24,is_task
2019-06-27 18:15:29,task
2019-06-27 18:15:32,task
2019-06-27 18:15:36,is_task
2019-06-27 18:15:40,task
2019-06-27 18:15:44,study
2019-06-27 18:15:48,task
2019-06-27 18:15:52,task
2019-06-27 18:15:56,survey
2019-06-27 18:16:00,is_study
2019-06-27 18:16:04,study
2019-06-27 18:16:08,is_task
2019-06-27 18:16:12,task
2019-06-27 18:16:17,is_task
2019-06-27 18:16:20,is_study
2019-06-27 18:16:24,is_task
2019-06-27 18:16:28,is_study
2019-06-27 18:16:32,is_task
2019-06-27 18:16:36,is_task
2019-06-27 18:16:40,is_study
2019-06-27 18:16:44,task
2019-06-27 18:16:48,survey
2019-06-27 18:16:52,study
2019-06-27 18:16:56,survey
2019-06-27 18:17:00,survey
2019-06-27 18:17:04,study
2019-06-27 18:17:08,task
2019-06-27 18:17:12,is_task
2019-06-27 18:17:16,survey
2019-06-27 18:17:20,is_survey
2019-06-27 18:17:24,survey
2019-06-27 18:17:28,is_task
2019-06-27 18:17:32,is_survey
2019-06-27 18:17:36,is_survey
2019-06-27 18:17:40,task
2019-06-27 18:17:44,is_survey
2019-06-27 18:17:48,task
2019-06-27 18:17:52,is_task
2019-06-27 18:17:56,study
2019-06-27 18:18:00,task
2019-06-27 18:18:04,is_study
2019-06-27 18:18:08,study
2019-06-27 18:18:12,is_study
2019-06-27 18:18:16,study
2019-06-27 18:18:20,is_study
2019-06-27 18:18:24,task
2019-06-27 18:18:28,task
2019-06-27 18:18:32,study
2019-06-27 18:18:36,is_study
2019-06-27 18:18:40,survey
2019-06-27 18:18:44,is_study
2019-06-27 18:18:49,is_study
2019-06-27 18:18:52,task
2019-06-27 18:18:57,study
2019-06-27 18:19:00,task
2019-06-27 18:19:10,task
2019-06-27 18:19:11,is_survey
2019-06-27 18:19:12,task
2019-06-27 18:19:16,task
2019-06-27 18:19:20,task
